,index,classes,wav_path
40519,45371,yes,.\train\audio\yes\3ff840aa_nohash_1.wav
40520,45372,yes,.\train\audio\yes\3ffa3457_nohash_0.wav
40521,45373,yes,.\train\audio\yes\40115b19_nohash_0.wav
40522,45374,yes,.\train\audio\yes\40115b19_nohash_1.wav
40523,45375,yes,.\train\audio\yes\402e2977_nohash_0.wav
40524,45376,yes,.\train\audio\yes\402e2977_nohash_1.wav
40525,45377,yes,.\train\audio\yes\408de0a4_nohash_0.wav
40526,45378,yes,.\train\audio\yes\409c962a_nohash_0.wav
40527,45379,yes,.\train\audio\yes\41285056_nohash_0.wav
40528,45381,yes,.\train\audio\yes\41285056_nohash_3.wav
40529,45382,yes,.\train\audio\yes\413997c1_nohash_0.wav
40530,45383,yes,.\train\audio\yes\413997c1_nohash_1.wav
40531,45384,yes,.\train\audio\yes\413bcfe1_nohash_0.wav
40532,45385,yes,.\train\audio\yes\41474817_nohash_0.wav
40533,45386,yes,.\train\audio\yes\41474817_nohash_1.wav
40534,45387,yes,.\train\audio\yes\41777abb_nohash_0.wav
40535,45388,yes,.\train\audio\yes\41dce6f5_nohash_0.wav
40536,45389,yes,.\train\audio\yes\421ed23f_nohash_0.wav
40537,45390,yes,.\train\audio\yes\421ed23f_nohash_1.wav
40538,45391,yes,.\train\audio\yes\422d3197_nohash_0.wav
40539,45393,yes,.\train\audio\yes\4249c833_nohash_0.wav
40540,45394,yes,.\train\audio\yes\4249c833_nohash_1.wav
40541,45396,yes,.\train\audio\yes\4290ca61_nohash_1.wav
40542,45397,yes,.\train\audio\yes\42beb5eb_nohash_0.wav
40543,45398,yes,.\train\audio\yes\42beb5eb_nohash_1.wav
40544,45400,yes,.\train\audio\yes\42ccb57a_nohash_0.wav
40545,45401,yes,.\train\audio\yes\42e3f068_nohash_0.wav
40546,45402,yes,.\train\audio\yes\43691f67_nohash_0.wav
40547,45403,yes,.\train\audio\yes\43691f67_nohash_1.wav
40548,45404,yes,.\train\audio\yes\43691f67_nohash_2.wav
40549,45405,yes,.\train\audio\yes\43691f67_nohash_3.wav
40550,45406,yes,.\train\audio\yes\439c84f4_nohash_0.wav
40551,45407,yes,.\train\audio\yes\439c84f4_nohash_1.wav
40552,45408,yes,.\train\audio\yes\439c84f4_nohash_2.wav
40553,45409,yes,.\train\audio\yes\439c84f4_nohash_3.wav
40554,45410,yes,.\train\audio\yes\439c84f4_nohash_4.wav
40555,45411,yes,.\train\audio\yes\43fc47a7_nohash_0.wav
40556,45412,yes,.\train\audio\yes\43fc47a7_nohash_1.wav
40557,45413,yes,.\train\audio\yes\44715c1c_nohash_0.wav
40558,45414,yes,.\train\audio\yes\44bc77f7_nohash_1.wav
40559,45415,yes,.\train\audio\yes\44c201dd_nohash_0.wav
40560,45416,yes,.\train\audio\yes\44dad20e_nohash_0.wav
40561,45417,yes,.\train\audio\yes\44f68a83_nohash_0.wav
40562,45418,yes,.\train\audio\yes\44f68a83_nohash_1.wav
40563,45419,yes,.\train\audio\yes\459345ea_nohash_0.wav
40564,45420,yes,.\train\audio\yes\459345ea_nohash_1.wav
40565,45421,yes,.\train\audio\yes\460f2bad_nohash_0.wav
40566,45422,yes,.\train\audio\yes\4620dc14_nohash_0.wav
40567,45423,yes,.\train\audio\yes\462e1919_nohash_0.wav
40568,45424,yes,.\train\audio\yes\462e1919_nohash_1.wav
40569,45425,yes,.\train\audio\yes\462e1919_nohash_2.wav
40570,45426,yes,.\train\audio\yes\4634529e_nohash_0.wav
40571,45427,yes,.\train\audio\yes\4634529e_nohash_2.wav
40572,45428,yes,.\train\audio\yes\46a153d8_nohash_0.wav
40573,45429,yes,.\train\audio\yes\46a153d8_nohash_1.wav
40574,45430,yes,.\train\audio\yes\46a153d8_nohash_2.wav
40575,45431,yes,.\train\audio\yes\46a153d8_nohash_3.wav
40576,45432,yes,.\train\audio\yes\46a153d8_nohash_4.wav
40577,45434,yes,.\train\audio\yes\471a0925_nohash_1.wav
40578,45435,yes,.\train\audio\yes\471a0925_nohash_2.wav
40579,45436,yes,.\train\audio\yes\471a0925_nohash_3.wav
40580,45437,yes,.\train\audio\yes\471a0925_nohash_4.wav
40581,45438,yes,.\train\audio\yes\47565088_nohash_0.wav
40582,45439,yes,.\train\audio\yes\47d01978_nohash_0.wav
40583,45440,yes,.\train\audio\yes\483e2a6f_nohash_0.wav
40584,45441,yes,.\train\audio\yes\483e2a6f_nohash_1.wav
40585,45443,yes,.\train\audio\yes\4845bb10_nohash_1.wav
40586,45445,yes,.\train\audio\yes\48a8a69d_nohash_1.wav
40587,45446,yes,.\train\audio\yes\48a9f771_nohash_0.wav
40588,45448,yes,.\train\audio\yes\48bfde8e_nohash_0.wav
40589,45450,yes,.\train\audio\yes\48e8b82a_nohash_0.wav
40590,45451,yes,.\train\audio\yes\48e8b82a_nohash_1.wav
40591,45452,yes,.\train\audio\yes\48e8b82a_nohash_2.wav
40592,45453,yes,.\train\audio\yes\493392c6_nohash_0.wav
40593,45454,yes,.\train\audio\yes\493392c6_nohash_1.wav
40594,45455,yes,.\train\audio\yes\49af4432_nohash_0.wav
40595,45456,yes,.\train\audio\yes\49af4432_nohash_1.wav
40596,45458,yes,.\train\audio\yes\49af4432_nohash_3.wav
40597,45459,yes,.\train\audio\yes\49af4432_nohash_4.wav
40598,45460,yes,.\train\audio\yes\4a1e736b_nohash_0.wav
40599,45461,yes,.\train\audio\yes\4a1e736b_nohash_1.wav
40600,45462,yes,.\train\audio\yes\4a1e736b_nohash_2.wav
40601,45463,yes,.\train\audio\yes\4a1e736b_nohash_3.wav
40602,45464,yes,.\train\audio\yes\4a1e736b_nohash_4.wav
40603,45465,yes,.\train\audio\yes\4a4e28f1_nohash_0.wav
40604,45466,yes,.\train\audio\yes\4abb2400_nohash_0.wav
40605,45467,yes,.\train\audio\yes\4abefdf5_nohash_0.wav
40606,45468,yes,.\train\audio\yes\4b25f620_nohash_0.wav
40607,45469,yes,.\train\audio\yes\4b25f620_nohash_1.wav
40608,45470,yes,.\train\audio\yes\4b25f620_nohash_2.wav
40609,45471,yes,.\train\audio\yes\4bb1244f_nohash_0.wav
40610,45472,yes,.\train\audio\yes\4c13fe25_nohash_0.wav
40611,45473,yes,.\train\audio\yes\4c4d2526_nohash_0.wav
40612,45474,yes,.\train\audio\yes\4c62312c_nohash_0.wav
40613,45476,yes,.\train\audio\yes\4d4e17f5_nohash_0.wav
40614,45477,yes,.\train\audio\yes\4d9e07cf_nohash_0.wav
40615,45478,yes,.\train\audio\yes\4def68db_nohash_0.wav
40616,45479,yes,.\train\audio\yes\4def68db_nohash_1.wav
40617,45480,yes,.\train\audio\yes\4e8c5516_nohash_0.wav
40618,45481,yes,.\train\audio\yes\4e8c5516_nohash_1.wav
40619,45482,yes,.\train\audio\yes\4ec7d027_nohash_0.wav
40620,45483,yes,.\train\audio\yes\4f086393_nohash_0.wav
40621,45484,yes,.\train\audio\yes\4f256313_nohash_0.wav
40622,45485,yes,.\train\audio\yes\4f256313_nohash_1.wav
40623,45486,yes,.\train\audio\yes\4f2ab70c_nohash_0.wav
40624,45487,yes,.\train\audio\yes\4f2ab70c_nohash_1.wav
40625,45488,yes,.\train\audio\yes\4f2ab70c_nohash_2.wav
40626,45489,yes,.\train\audio\yes\4f2ab70c_nohash_3.wav
40627,45490,yes,.\train\audio\yes\4f2ab70c_nohash_4.wav
40628,45492,yes,.\train\audio\yes\4f781a59_nohash_0.wav
40629,45494,yes,.\train\audio\yes\4fe01997_nohash_0.wav
40630,45495,yes,.\train\audio\yes\4fe01997_nohash_1.wav
40631,45496,yes,.\train\audio\yes\50928b05_nohash_0.wav
40632,45497,yes,.\train\audio\yes\50d1c8e3_nohash_0.wav
40633,45498,yes,.\train\audio\yes\50ed8a7b_nohash_0.wav
40634,45499,yes,.\train\audio\yes\50ed8a7b_nohash_1.wav
40635,45500,yes,.\train\audio\yes\50ed8a7b_nohash_2.wav
40636,45501,yes,.\train\audio\yes\50f55535_nohash_0.wav
40637,45502,yes,.\train\audio\yes\50f55535_nohash_1.wav
40638,45504,yes,.\train\audio\yes\51055bda_nohash_1.wav
40639,45505,yes,.\train\audio\yes\51055bda_nohash_2.wav
40640,45506,yes,.\train\audio\yes\51055bda_nohash_3.wav
40641,45507,yes,.\train\audio\yes\51055bda_nohash_4.wav
40642,45508,yes,.\train\audio\yes\512dc91a_nohash_0.wav
40643,45509,yes,.\train\audio\yes\5165cf0a_nohash_0.wav
40644,45510,yes,.\train\audio\yes\5165cf0a_nohash_1.wav
40645,45512,yes,.\train\audio\yes\5184ed3e_nohash_1.wav
40646,45514,yes,.\train\audio\yes\5188de0d_nohash_0.wav
40647,45516,yes,.\train\audio\yes\5195f0ec_nohash_0.wav
40648,45517,yes,.\train\audio\yes\51995cea_nohash_0.wav
40649,45518,yes,.\train\audio\yes\51995cea_nohash_1.wav
40650,45519,yes,.\train\audio\yes\51995cea_nohash_2.wav
40651,45520,yes,.\train\audio\yes\520e8c0e_nohash_0.wav
40652,45521,yes,.\train\audio\yes\528f9242_nohash_0.wav
40653,45522,yes,.\train\audio\yes\528f9242_nohash_1.wav
40654,45523,yes,.\train\audio\yes\52e228e9_nohash_0.wav
40655,45524,yes,.\train\audio\yes\530306f5_nohash_0.wav
40656,45525,yes,.\train\audio\yes\530306f5_nohash_1.wav
40657,45526,yes,.\train\audio\yes\530306f5_nohash_2.wav
40658,45527,yes,.\train\audio\yes\53458368_nohash_0.wav
40659,45528,yes,.\train\audio\yes\53578f4e_nohash_0.wav
40660,45529,yes,.\train\audio\yes\53578f4e_nohash_1.wav
40661,45530,yes,.\train\audio\yes\53d5b86f_nohash_0.wav
40662,45531,yes,.\train\audio\yes\53d5b86f_nohash_1.wav
40663,45532,yes,.\train\audio\yes\541120c7_nohash_0.wav
40664,45534,yes,.\train\audio\yes\54d9ccb5_nohash_1.wav
40665,45536,yes,.\train\audio\yes\553f1a79_nohash_0.wav
40666,45537,yes,.\train\audio\yes\553f1a79_nohash_1.wav
40667,45538,yes,.\train\audio\yes\5588c7e6_nohash_0.wav
40668,45539,yes,.\train\audio\yes\55d3725a_nohash_0.wav
40669,45540,yes,.\train\audio\yes\55d3725a_nohash_1.wav
40670,45541,yes,.\train\audio\yes\563aa4e6_nohash_0.wav
40671,45542,yes,.\train\audio\yes\563aa4e6_nohash_1.wav
40672,45543,yes,.\train\audio\yes\563aa4e6_nohash_2.wav
40673,45544,yes,.\train\audio\yes\563aa4e6_nohash_3.wav
40674,45545,yes,.\train\audio\yes\563aa4e6_nohash_4.wav
40675,45546,yes,.\train\audio\yes\5677ec77_nohash_0.wav
40676,45547,yes,.\train\audio\yes\569455ff_nohash_0.wav
40677,45548,yes,.\train\audio\yes\56cd307a_nohash_1.wav
40678,45549,yes,.\train\audio\yes\56eb74ae_nohash_0.wav
40679,45550,yes,.\train\audio\yes\56eb74ae_nohash_1.wav
40680,45551,yes,.\train\audio\yes\56eb74ae_nohash_2.wav
40681,45552,yes,.\train\audio\yes\56eb74ae_nohash_3.wav
40682,45553,yes,.\train\audio\yes\56eb74ae_nohash_4.wav
40683,45554,yes,.\train\audio\yes\56f78b7e_nohash_0.wav
40684,45555,yes,.\train\audio\yes\56f8a100_nohash_0.wav
40685,45556,yes,.\train\audio\yes\5705a0f9_nohash_0.wav
40686,45557,yes,.\train\audio\yes\5705a0f9_nohash_1.wav
40687,45558,yes,.\train\audio\yes\57376a4c_nohash_0.wav
40688,45559,yes,.\train\audio\yes\573cdb8a_nohash_0.wav
40689,45561,yes,.\train\audio\yes\57cb3575_nohash_0.wav
40690,45562,yes,.\train\audio\yes\5828dfa2_nohash_0.wav
40691,45563,yes,.\train\audio\yes\587f3271_nohash_0.wav
40692,45564,yes,.\train\audio\yes\589bce2c_nohash_0.wav
40693,45566,yes,.\train\audio\yes\58df33b5_nohash_0.wav
40694,45567,yes,.\train\audio\yes\58df33b5_nohash_1.wav
40695,45568,yes,.\train\audio\yes\59b98a22_nohash_0.wav
40696,45569,yes,.\train\audio\yes\59b98a22_nohash_1.wav
40697,45570,yes,.\train\audio\yes\59c3a7f2_nohash_0.wav
40698,45572,yes,.\train\audio\yes\5ab63b0a_nohash_0.wav
40699,45573,yes,.\train\audio\yes\5af0ca83_nohash_0.wav
40700,45574,yes,.\train\audio\yes\5b09db89_nohash_0.wav
40701,45575,yes,.\train\audio\yes\5b09db89_nohash_1.wav
40702,45576,yes,.\train\audio\yes\5b09db89_nohash_2.wav
40703,45577,yes,.\train\audio\yes\5b09db89_nohash_3.wav
40704,45578,yes,.\train\audio\yes\5b1db3ee_nohash_0.wav
40705,45579,yes,.\train\audio\yes\5b26c81b_nohash_0.wav
40706,45581,yes,.\train\audio\yes\5c39594f_nohash_0.wav
40707,45582,yes,.\train\audio\yes\5c39594f_nohash_1.wav
40708,45583,yes,.\train\audio\yes\5c39594f_nohash_2.wav
40709,45584,yes,.\train\audio\yes\5c39594f_nohash_3.wav
40710,45585,yes,.\train\audio\yes\5c39594f_nohash_4.wav
40711,45586,yes,.\train\audio\yes\5c8af87a_nohash_0.wav
40712,45587,yes,.\train\audio\yes\5c8af87a_nohash_1.wav
40713,45588,yes,.\train\audio\yes\5c8af87a_nohash_2.wav
40714,45589,yes,.\train\audio\yes\5c8af87a_nohash_3.wav
40715,45590,yes,.\train\audio\yes\5c8af87a_nohash_4.wav
40716,45591,yes,.\train\audio\yes\5d0ab165_nohash_0.wav
40717,45592,yes,.\train\audio\yes\5d0ab165_nohash_1.wav
40718,45593,yes,.\train\audio\yes\5d9bb361_nohash_0.wav
40719,45594,yes,.\train\audio\yes\5e033479_nohash_0.wav
40720,45595,yes,.\train\audio\yes\5e3b7a84_nohash_0.wav
40721,45596,yes,.\train\audio\yes\5e3dde6b_nohash_0.wav
40722,45597,yes,.\train\audio\yes\5e3dde6b_nohash_1.wav
40723,45598,yes,.\train\audio\yes\5e3dde6b_nohash_2.wav
40724,45599,yes,.\train\audio\yes\5e3dde6b_nohash_3.wav
40725,45600,yes,.\train\audio\yes\5e3dde6b_nohash_4.wav
40726,45601,yes,.\train\audio\yes\5f1b1051_nohash_0.wav
40727,45602,yes,.\train\audio\yes\5f47fdf9_nohash_0.wav
40728,45603,yes,.\train\audio\yes\5f814c23_nohash_0.wav
40729,45604,yes,.\train\audio\yes\5f814c23_nohash_1.wav
40730,45605,yes,.\train\audio\yes\5f814c23_nohash_2.wav
40731,45606,yes,.\train\audio\yes\5fadb538_nohash_0.wav
40732,45607,yes,.\train\audio\yes\5fadb538_nohash_1.wav
40733,45608,yes,.\train\audio\yes\5fadb538_nohash_2.wav
40734,45609,yes,.\train\audio\yes\5fadb538_nohash_3.wav
40735,45610,yes,.\train\audio\yes\5fadb538_nohash_4.wav
40736,45611,yes,.\train\audio\yes\5fb88f4c_nohash_0.wav
40737,45612,yes,.\train\audio\yes\5fc3ed24_nohash_0.wav
40738,45613,yes,.\train\audio\yes\5fe4a278_nohash_0.wav
40739,45614,yes,.\train\audio\yes\5fe4a278_nohash_1.wav
40740,45615,yes,.\train\audio\yes\5ff3f9a1_nohash_0.wav
40741,45616,yes,.\train\audio\yes\5ff3f9a1_nohash_1.wav
40742,45617,yes,.\train\audio\yes\60472d26_nohash_0.wav
40743,45618,yes,.\train\audio\yes\60472d26_nohash_1.wav
40744,45619,yes,.\train\audio\yes\6071a214_nohash_0.wav
40745,45620,yes,.\train\audio\yes\6078eb0d_nohash_0.wav
40746,45621,yes,.\train\audio\yes\6094340e_nohash_0.wav
40747,45622,yes,.\train\audio\yes\6094340e_nohash_1.wav
40748,45623,yes,.\train\audio\yes\611d2b50_nohash_0.wav
40749,45624,yes,.\train\audio\yes\611d2b50_nohash_1.wav
40750,45625,yes,.\train\audio\yes\611d2b50_nohash_2.wav
40751,45626,yes,.\train\audio\yes\611d2b50_nohash_3.wav
40752,45627,yes,.\train\audio\yes\611d2b50_nohash_4.wav
40753,45628,yes,.\train\audio\yes\617de221_nohash_0.wav
40754,45629,yes,.\train\audio\yes\617de221_nohash_1.wav
40755,45630,yes,.\train\audio\yes\617de221_nohash_2.wav
40756,45631,yes,.\train\audio\yes\617de221_nohash_3.wav
40757,45632,yes,.\train\audio\yes\617de221_nohash_4.wav
40758,45633,yes,.\train\audio\yes\61a9f72a_nohash_0.wav
40759,45634,yes,.\train\audio\yes\61bcb275_nohash_0.wav
40760,45636,yes,.\train\audio\yes\6205088b_nohash_0.wav
40761,45637,yes,.\train\audio\yes\6205088b_nohash_1.wav
40762,45638,yes,.\train\audio\yes\6205088b_nohash_2.wav
40763,45639,yes,.\train\audio\yes\620ff0fa_nohash_0.wav
40764,45640,yes,.\train\audio\yes\62581901_nohash_0.wav
40765,45641,yes,.\train\audio\yes\62581901_nohash_1.wav
40766,45642,yes,.\train\audio\yes\62605293_nohash_0.wav
40767,45643,yes,.\train\audio\yes\62641b88_nohash_0.wav
40768,45644,yes,.\train\audio\yes\626e323f_nohash_0.wav
40769,45645,yes,.\train\audio\yes\6272b231_nohash_0.wav
40770,45647,yes,.\train\audio\yes\627c0bec_nohash_0.wav
40771,45648,yes,.\train\audio\yes\62ef962d_nohash_0.wav
40772,45649,yes,.\train\audio\yes\62ef962d_nohash_1.wav
40773,45650,yes,.\train\audio\yes\62ef962d_nohash_2.wav
40774,45651,yes,.\train\audio\yes\6301e683_nohash_0.wav
40775,45652,yes,.\train\audio\yes\637c702a_nohash_0.wav
40776,45653,yes,.\train\audio\yes\637c702a_nohash_1.wav
40777,45654,yes,.\train\audio\yes\637c702a_nohash_2.wav
40778,45655,yes,.\train\audio\yes\638548d5_nohash_0.wav
40779,45656,yes,.\train\audio\yes\63996b7c_nohash_0.wav
40780,45658,yes,.\train\audio\yes\64da5281_nohash_0.wav
40781,45660,yes,.\train\audio\yes\65040d9b_nohash_0.wav
40782,45661,yes,.\train\audio\yes\65040d9b_nohash_1.wav
40783,45662,yes,.\train\audio\yes\65079685_nohash_0.wav
40784,45665,yes,.\train\audio\yes\652b3da7_nohash_0.wav
40785,45666,yes,.\train\audio\yes\652b3da7_nohash_1.wav
40786,45667,yes,.\train\audio\yes\653a48f5_nohash_0.wav
40787,45668,yes,.\train\audio\yes\656e8bb3_nohash_0.wav
40788,45669,yes,.\train\audio\yes\659b7fae_nohash_0.wav
40789,45670,yes,.\train\audio\yes\65c73b55_nohash_0.wav
40790,45671,yes,.\train\audio\yes\65d81c54_nohash_0.wav
40791,45672,yes,.\train\audio\yes\65d844fc_nohash_0.wav
40792,45673,yes,.\train\audio\yes\65ec06e5_nohash_0.wav
40793,45674,yes,.\train\audio\yes\65f2531f_nohash_0.wav
40794,45675,yes,.\train\audio\yes\65f2531f_nohash_1.wav
40795,45676,yes,.\train\audio\yes\65f2531f_nohash_2.wav
40796,45678,yes,.\train\audio\yes\65f2531f_nohash_4.wav
40797,45679,yes,.\train\audio\yes\66041c69_nohash_0.wav
40798,45680,yes,.\train\audio\yes\66276b0e_nohash_0.wav
40799,45681,yes,.\train\audio\yes\66774579_nohash_0.wav
40800,45682,yes,.\train\audio\yes\66a412a7_nohash_0.wav
40801,45683,yes,.\train\audio\yes\66a412a7_nohash_1.wav
40802,45684,yes,.\train\audio\yes\66a412a7_nohash_2.wav
40803,45685,yes,.\train\audio\yes\66aa0f29_nohash_0.wav
40804,45686,yes,.\train\audio\yes\66cbe2b3_nohash_0.wav
40805,45687,yes,.\train\audio\yes\66cff190_nohash_0.wav
40806,45688,yes,.\train\audio\yes\6727b579_nohash_0.wav
40807,45689,yes,.\train\audio\yes\6727b579_nohash_1.wav
40808,45690,yes,.\train\audio\yes\6727b579_nohash_2.wav
40809,45691,yes,.\train\audio\yes\6727b579_nohash_3.wav
40810,45692,yes,.\train\audio\yes\6727b579_nohash_4.wav
40811,45693,yes,.\train\audio\yes\6736bc64_nohash_0.wav
40812,45694,yes,.\train\audio\yes\6736bc64_nohash_1.wav
40813,45696,yes,.\train\audio\yes\67fcdb05_nohash_0.wav
40814,45697,yes,.\train\audio\yes\6846af18_nohash_0.wav
40815,45698,yes,.\train\audio\yes\6846af18_nohash_1.wav
40816,45699,yes,.\train\audio\yes\686d030b_nohash_0.wav
40817,45700,yes,.\train\audio\yes\686d030b_nohash_1.wav
40818,45701,yes,.\train\audio\yes\686d030b_nohash_2.wav
40819,45702,yes,.\train\audio\yes\686d030b_nohash_3.wav
40820,45703,yes,.\train\audio\yes\686d030b_nohash_4.wav
40821,45704,yes,.\train\audio\yes\68dd409e_nohash_0.wav
40822,45705,yes,.\train\audio\yes\692a88e6_nohash_0.wav
40823,45706,yes,.\train\audio\yes\692a88e6_nohash_1.wav
40824,45707,yes,.\train\audio\yes\692a88e6_nohash_2.wav
40825,45708,yes,.\train\audio\yes\692a88e6_nohash_3.wav
40826,45709,yes,.\train\audio\yes\692a88e6_nohash_4.wav
40827,45710,yes,.\train\audio\yes\695c2127_nohash_0.wav
40828,45711,yes,.\train\audio\yes\695c2127_nohash_1.wav
40829,45712,yes,.\train\audio\yes\6982fc2a_nohash_0.wav
40830,45713,yes,.\train\audio\yes\6982fc2a_nohash_1.wav
40831,45714,yes,.\train\audio\yes\6a203e0e_nohash_0.wav
40832,45715,yes,.\train\audio\yes\6a27a9bf_nohash_0.wav
40833,45716,yes,.\train\audio\yes\6a27a9bf_nohash_1.wav
40834,45718,yes,.\train\audio\yes\6a2fb9a5_nohash_1.wav
40835,45720,yes,.\train\audio\yes\6a497f80_nohash_1.wav
40836,45721,yes,.\train\audio\yes\6aafb34f_nohash_0.wav
40837,45722,yes,.\train\audio\yes\6aafb34f_nohash_1.wav
40838,45723,yes,.\train\audio\yes\6af4aa07_nohash_0.wav
40839,45724,yes,.\train\audio\yes\6b81fead_nohash_0.wav
40840,45725,yes,.\train\audio\yes\6b889021_nohash_0.wav
40841,45726,yes,.\train\audio\yes\6c0f6493_nohash_0.wav
40842,45727,yes,.\train\audio\yes\6c0f6493_nohash_1.wav
40843,45728,yes,.\train\audio\yes\6c0f6493_nohash_2.wav
40844,45729,yes,.\train\audio\yes\6c0f6493_nohash_3.wav
40845,45730,yes,.\train\audio\yes\6c0f6493_nohash_4.wav
40846,45731,yes,.\train\audio\yes\6c2dd2d5_nohash_0.wav
40847,45733,yes,.\train\audio\yes\6c429c7b_nohash_1.wav
40848,45734,yes,.\train\audio\yes\6c429c7b_nohash_2.wav
40849,45735,yes,.\train\audio\yes\6c429c7b_nohash_3.wav
40850,45737,yes,.\train\audio\yes\6c6aa323_nohash_0.wav
40851,45738,yes,.\train\audio\yes\6c9223bd_nohash_0.wav
40852,45739,yes,.\train\audio\yes\6c968bd9_nohash_0.wav
40853,45740,yes,.\train\audio\yes\6c968bd9_nohash_1.wav
40854,45741,yes,.\train\audio\yes\6c968bd9_nohash_2.wav
40855,45742,yes,.\train\audio\yes\6c968bd9_nohash_3.wav
40856,45743,yes,.\train\audio\yes\6c968bd9_nohash_4.wav
40857,45744,yes,.\train\audio\yes\6cb6eee7_nohash_0.wav
40858,45745,yes,.\train\audio\yes\6d818f6c_nohash_0.wav
40859,45746,yes,.\train\audio\yes\6e41a77e_nohash_0.wav
40860,45749,yes,.\train\audio\yes\6f1ffef6_nohash_0.wav
40861,45750,yes,.\train\audio\yes\6f2c6f7e_nohash_0.wav
40862,45752,yes,.\train\audio\yes\6f2f57c1_nohash_1.wav
40863,45753,yes,.\train\audio\yes\6f2f57c1_nohash_2.wav
40864,45755,yes,.\train\audio\yes\6f342826_nohash_0.wav
40865,45756,yes,.\train\audio\yes\6f342826_nohash_1.wav
40866,45757,yes,.\train\audio\yes\6f3458b3_nohash_0.wav
40867,45758,yes,.\train\audio\yes\6f3458b3_nohash_1.wav
40868,45760,yes,.\train\audio\yes\6f9088d7_nohash_0.wav
40869,45761,yes,.\train\audio\yes\6fca237d_nohash_0.wav
40870,45763,yes,.\train\audio\yes\708a9569_nohash_0.wav
40871,45764,yes,.\train\audio\yes\708b8d51_nohash_0.wav
40872,45765,yes,.\train\audio\yes\708b8d51_nohash_1.wav
40873,45766,yes,.\train\audio\yes\7096522d_nohash_0.wav
40874,45767,yes,.\train\audio\yes\70a00e98_nohash_0.wav
40875,45768,yes,.\train\audio\yes\70a00e98_nohash_1.wav
40876,45769,yes,.\train\audio\yes\70a00e98_nohash_2.wav
40877,45770,yes,.\train\audio\yes\70a00e98_nohash_3.wav
40878,45771,yes,.\train\audio\yes\70a00e98_nohash_4.wav
40879,45772,yes,.\train\audio\yes\7106d229_nohash_0.wav
40880,45773,yes,.\train\audio\yes\7117fb6d_nohash_0.wav
40881,45774,yes,.\train\audio\yes\712e4d58_nohash_0.wav
40882,45775,yes,.\train\audio\yes\712e4d58_nohash_1.wav
40883,45776,yes,.\train\audio\yes\712e4d58_nohash_2.wav
40884,45778,yes,.\train\audio\yes\712e4d58_nohash_4.wav
40885,45779,yes,.\train\audio\yes\716757ce_nohash_0.wav
40886,45780,yes,.\train\audio\yes\71904de3_nohash_0.wav
40887,45781,yes,.\train\audio\yes\7192fddc_nohash_0.wav
40888,45782,yes,.\train\audio\yes\71bf8f48_nohash_0.wav
40889,45783,yes,.\train\audio\yes\71e6ab20_nohash_0.wav
40890,45784,yes,.\train\audio\yes\71f6fed7_nohash_0.wav
40891,45785,yes,.\train\audio\yes\7211390b_nohash_0.wav
40892,45786,yes,.\train\audio\yes\7211390b_nohash_1.wav
40893,45787,yes,.\train\audio\yes\7211390b_nohash_2.wav
40894,45788,yes,.\train\audio\yes\7211390b_nohash_3.wav
40895,45789,yes,.\train\audio\yes\7211390b_nohash_4.wav
40896,45791,yes,.\train\audio\yes\72320401_nohash_1.wav
40897,45793,yes,.\train\audio\yes\723efc4c_nohash_0.wav
40898,45794,yes,.\train\audio\yes\723efc4c_nohash_1.wav
40899,45796,yes,.\train\audio\yes\72aa7259_nohash_0.wav
40900,45797,yes,.\train\audio\yes\72d75d96_nohash_0.wav
40901,45798,yes,.\train\audio\yes\7303215d_nohash_0.wav
40902,45799,yes,.\train\audio\yes\73124b26_nohash_0.wav
40903,45800,yes,.\train\audio\yes\73124b26_nohash_1.wav
40904,45801,yes,.\train\audio\yes\73124b26_nohash_2.wav
40905,45802,yes,.\train\audio\yes\735845ab_nohash_0.wav
40906,45803,yes,.\train\audio\yes\735845ab_nohash_1.wav
40907,45804,yes,.\train\audio\yes\735845ab_nohash_2.wav
40908,45805,yes,.\train\audio\yes\735845ab_nohash_3.wav
40909,45806,yes,.\train\audio\yes\735845ab_nohash_4.wav
40910,45807,yes,.\train\audio\yes\73af0c50_nohash_0.wav
40911,45808,yes,.\train\audio\yes\742d6431_nohash_0.wav
40912,45809,yes,.\train\audio\yes\742d6431_nohash_1.wav
40913,45810,yes,.\train\audio\yes\742d6431_nohash_2.wav
